"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","17-Jan-2019","24-Jan-2019","PE","24400","0","0","0","12","12","0","0","0","0","220","0","27528.75"
"BANKNIFTY","17-Jan-2019","24-Jan-2019","PE","29300","0","0","0","1519.85","0","1732.1","0","0","0","0","0","27528.75"
"BANKNIFTY","17-Jan-2019","24-Jan-2019","PE","24600","0","0","0","204.05","0","0","0","0","0","0","0","27528.75"
"BANKNIFTY","17-Jan-2019","24-Jan-2019","PE","24700","0","0","0","224.65","0","0","0","0","0","0","0","27528.75"
"BANKNIFTY","17-Jan-2019","24-Jan-2019","PE","24800","0","0","0","246.75","0","0","0","0","0","0","0","27528.75"
"BANKNIFTY","17-Jan-2019","24-Jan-2019","PE","24900","0","0","0","270.4","0","0","0","0","0","0","0","27528.75"
"BANKNIFTY","17-Jan-2019","24-Jan-2019","PE","25000","0.7","2.2","0.7","1.85","1.2","1.85","114","570.04",".04","1620","1580","27528.75"
"BANKNIFTY","17-Jan-2019","24-Jan-2019","PE","25100","0","0","0","322.3","0","0","0","0","0","0","0","27528.75"
"BANKNIFTY","17-Jan-2019","24-Jan-2019","PE","25200","0","0","0","351","0","0","0","0","0","0","0","27528.75"
"BANKNIFTY","17-Jan-2019","24-Jan-2019","PE","25300","0","0","0","381.45","0","0","0","0","0","0","0","27528.75"
"BANKNIFTY","17-Jan-2019","24-Jan-2019","PE","25400","0","0","0","413.7","0","0","0","0","0","0","0","27528.75"
"BANKNIFTY","17-Jan-2019","24-Jan-2019","PE","25500","2.55","3.1","2.1","2.75","3","2.75","825","4207.97",".47","12160","12000","27528.75"
"BANKNIFTY","17-Jan-2019","24-Jan-2019","PE","25600","0.65","3.1","0.65","3.1","3.1","3.1","4","20.48","0","60","60","27528.75"
