"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","24500","2550","2620","2550","2577.2","2580.9","2577.2","63","341.17","32.47","30720","-580","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","29300","3.85","3.85","1","2.7","2.3","2.7","87","509.86",".04","4300","220","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","24700","0","0","0","2900","2900","2384.9","0","0","0","960","0","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","24800","0","0","0","2700","2700","2285.05","0","0","0","20","0","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","24900","0","0","0","2263.2","0","2185.15","0","0","0","0","0","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","25000","2050","2120","2050","2084.35","2106.95","2084.35","31","167.92","12.92","30300","-540","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","25100","1937.95","1937.95","1932.9","1933.25","1933.25","1933.25","4","21.63","1.55","1600","0","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","25200","0","0","0","2188.1","0","1885.55","0","0","0","0","0","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","25300","0","0","0","2403.95","0","1785.7","0","0","0","0","0","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","25400","0","0","0","2327.9","0","1685.85","0","0","0","0","0","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","25500","1570","1599","1565","1599","1599","1599","5","27.08","1.58","11600","-20","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","25600","1480","1480","1480","1480","1480","1480","1","5.42",".3","100","20","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","25700","0","0","0","1181.15","1181.15","1386.45","0","0","0","160","0","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","25800","1271.15","1271.65","1271.15","1271.65","1271.65","1271.65","2","10.83",".51","40","0","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","25900","0","0","0","1193.5","1193.5","1187.55","0","0","0","0","0","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","26000","1139.25","1162.25","1055.5","1109.2","1104.35","1109.2","721","3906.43","157.23","39620","6020","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","26100","0","0","0","805","805","990.35","0","0","0","360","0","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","26200","955.75","955.75","922.4","930.75","930.75","930.75","5","27.14",".94","200","-20","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","26300","849.3","849.3","800.65","820","820","820","13","70.52","2.14","1500","-20","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","26400","734.8","767.75","721.75","736.8","736.8","736.8","50","271.33","7.33","1800","-220","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","26500","625.65","688","604.05","642.8","649.8","642.8","5356","29078.36","691.56","77040","-820","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","26600","560","595.6","518.9","549.25","541.65","549.25","612","3324.16","68.32","6900","180","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","26700","506.25","521.15","435.5","465.25","470.65","465.25","1729","9398.97","166.11","20920","-2620","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","26800","384.95","433.55","371","386.45","389.75","386.45","5881","31993.15","470.99","61120","-7720","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","26900","398.95","398.95","261.15","317.8","320","317.8","7646","41640.2","504.72","40340","1460","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","27000","288","291.4","240","252.25","255","252.25","66164","360805.52","3519.92","403200","-2540","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","27100","200","230","185.85","196","198.5","196","38685","211275","1602.3","132720","62860","27052.4"
"BANKNIFTY","21-Feb-2019","28-Feb-2019","CE","27200","144","178.6","138.35","146.5","147.5","146.5","51722","282988.13","1620.45","199280","97260","27052.4"
