"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","31400","0","0","0","1585.35","0","1780.7","0","0","0","0","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","25000","1.65","2.9","1","1.55","1.55","1.55","1662","8310.62",".62","74200","-4040","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","25100","2.5","3","2.05","2.45","2.05","2.45","15","75.31",".01","2480","-200","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","25200","2","2.9","1.5","1.5","1.5","1.5","831","4188.61",".37","1500","-900","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","25300","1.45","3.05","1.45","2.75","2.75","2.75","22","111.33",".01","55440","-420","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","25400","2.3","3.95","2.3","3.55","3.5","3.55","328","1666.4",".16","2760","-40","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","25500","3","4.5","3","3.9","4.15","3.9","275","1402.7",".2","305000","-420","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","25600","3.85","5.5","3.85","4.2","4","4.2","19","97.3",".02","500","40","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","25700","6.95","6.95","3.2","3.2","3.2","3.2","26","133.66",".02","620","-280","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","25800","5","5.45","0.7","2","2","2","58","299.33",".05","262220","-220","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","25900","5","6","4","4","4","4","67","347.13",".07","2340","100","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","26000","2","4.5","2","4.2","4.5","4.2","449","2335.14",".34","89060","-940","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","26100","5","6","4.4","4.75","5","4.75","118","616.08",".12","3020","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","26200","4.55","5.5","4.55","5","5","5","114","597.47",".11","3560","-20","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","26300","6","6","3.05","3.45","3.05","3.45","118","620.8",".12","5260","-160","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","26400","2.5","6.9","2.5","5.25","5.25","5.25","51","269.34",".06","8980","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","26500","3.2","6","3.2","4.6","4.05","4.6","1142","6053.76","1.16","123560","-3600","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","26600","8.9","8.9","3.15","3.2","3.15","3.2","84","446.94",".06","3500","-20","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","26700","2.85","5","2.85","3.5","3.45","3.5","76","405.9",".06","8280","20","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","26800","4.55","6","4.5","5","5","5","49","262.69",".05","8600","-860","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","26900","5.1","9.5","4.4","5.2","5","5.2","74","398.21",".09","10880","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","27000","6.7","7.95","5.05","5.95","5.5","5.95","7862","42464.21","9.41","287060","-12360","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","27100","5","7.5","3.65","5","4","5","172","932.44",".2","6900","-560","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","PE","27200","6.1","10","4.7","5.65","5.6","5.65","266","1447.39",".35","10980","-660","29582.5"
