"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","31400","10","13.05","3.55","3.9","4.85","3.9","17866","112221.29","22.81","73920","56120","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","25000","5020","5042.3","4551.1","4606.85","4644.8","4606.85","114","680.9","110.9","42440","-1460","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","25100","0","0","0","2046.05","2046.05","4512.45","0","0","0","1660","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","25200","0","0","0","1863.55","0","4412.6","0","0","0","0","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","25300","0","0","0","2295.65","0","4312.7","0","0","0","0","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","25400","0","0","0","2218.25","0","4212.8","0","0","0","0","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","25500","4300","4300","4300","4300","4300","4300","1","5.96",".86","10820","-20","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","25600","0","0","0","2067.25","0","4013.05","0","0","0","0","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","25700","0","0","0","4145","4145","3913.15","0","0","0","300","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","25800","0","0","0","3953.45","3953.45","3813.3","0","0","0","120","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","25900","0","0","0","3820.9","3820.9","3713.4","0","0","0","580","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","26000","3985","4040.65","3560.05","3635.6","3645","3635.6","47","279.99","35.59","31060","-760","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","26100","0","0","0","1041.2","1041.2","3513.65","0","0","0","40","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","26200","0","0","0","3025","3025","3413.75","0","0","0","20","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","26300","3467.5","3467.5","3467.5","3467.5","3467.5","3467.5","1","5.95",".69","380","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","26400","0","0","0","3000","3000","3214","0","0","0","20","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","26500","3590.65","3590.65","3070.65","3132.65","3148.35","3132.65","121","719.25","77.95","24180","-2140","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","26600","0","0","0","3320","3320","3014.25","0","0","0","440","0","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","26700","3159.65","3159.65","2903.65","2933.75","2941","2933.75","18","106.88","10.76","560","-340","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","26800","3065.05","3065.1","2785.55","2785.55","2785.55","2785.55","4","23.8","2.36","1700","-40","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","26900","2919.85","2919.85","2676","2713.8","2751.6","2713.8","9","53.38","4.96","1640","-60","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","27000","3050.75","3070","2580","2615.05","2633.45","2615.05","1122","6692.11","633.31","194400","-16780","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","27100","2964.65","2964.65","2467.55","2534","2548.9","2534","64","379.68","32.8","3780","-1080","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","27200","2897.7","2897.7","2451.6","2451.6","2451.6","2451.6","65","386.95","33.35","7220","-580","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","27300","2772.35","2772.4","2337.2","2349.35","2345.5","2349.35","48","285.8","23.72","4700","-280","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","27400","2575","2675.1","2197.6","2232.95","2251.6","2232.95","55","327.13","25.73","13820","-560","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","27500","2503","2569","2100","2127.3","2165","2127.3","801","4782.07","376.57","334380","-7720","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","27600","2401.75","2430","2000","2042.8","2051.6","2042.8","29","172.99","12.91","3860","-440","29582.5"
"BANKNIFTY","22-Mar-2019","28-Mar-2019","CE","27700","2269.85","2401.85","1866.6","1931.35","1941","1931.35","60","357.12","24.72","8660","-780","29582.5"
