"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","24-Jan-2019","31-Jan-2019","CE","29200","0","0","0","4","4","0.05","0","0","0","0","0","27266.4"
"BANKNIFTY","24-Jan-2019","31-Jan-2019","CE","29300","0.6","2","0.6","1.15","1.4","1.15","12","70.32","0","480","60","27266.4"
"BANKNIFTY","24-Jan-2019","31-Jan-2019","CE","22800","0","0","0","4812.25","4812.25","4497.1","0","0","0","200","0","27266.4"
"BANKNIFTY","24-Jan-2019","31-Jan-2019","CE","22900","0","0","0","2396.05","0","4397.25","0","0","0","0","0","27266.4"
"BANKNIFTY","24-Jan-2019","31-Jan-2019","CE","23000","4280","4320","4203","4254.85","4319.15","4254.85","30","163.47","25.47","14040","0","27266.4"
"BANKNIFTY","24-Jan-2019","31-Jan-2019","CE","23100","0","0","0","2254.85","0","4197.5","0","0","0","0","0","27266.4"
"BANKNIFTY","24-Jan-2019","31-Jan-2019","CE","23200","0","0","0","2493.05","0","4097.65","0","0","0","0","0","27266.4"
"BANKNIFTY","24-Jan-2019","31-Jan-2019","CE","23300","0","0","0","2420.8","0","3997.75","0","0","0","0","0","27266.4"
"BANKNIFTY","24-Jan-2019","31-Jan-2019","CE","23400","0","0","0","2349.7","0","3897.9","0","0","0","0","0","27266.4"
"BANKNIFTY","24-Jan-2019","31-Jan-2019","CE","23500","0","0","0","3878.45","3878.45","3798.05","0","0","0","10040","0","27266.4"
"BANKNIFTY","24-Jan-2019","31-Jan-2019","CE","23600","0","0","0","2210.05","0","3698.15","0","0","0","0","0","27266.4"
"BANKNIFTY","24-Jan-2019","31-Jan-2019","CE","23700","0","0","0","2142.55","0","3598.3","0","0","0","0","0","27266.4"
"BANKNIFTY","24-Jan-2019","31-Jan-2019","CE","23800","0","0","0","3166.2","3166.2","3498.45","0","0","0","180","0","27266.4"
