"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","27600","0","0","0","2800","2800","2764.75","0","0","0","60","0","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","27700","0","0","0","2815","2810","2664.8","0","0","0","180","0","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","27800","0","0","0","2650","2600","2564.85","0","0","0","680","0","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","27900","2392.1","2596.6","2392.1","2596.6","2596.6","2596.6","4","24.36","2.04","660","0","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","28000","2260","2509.9","2223.15","2499.45","2509.9","2499.45","189","1145.48","87.08","25380","-360","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","28100","0","0","0","1395","1395","2264.95","0","0","0","20","0","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","28200","2075.6","2075.75","2075.6","2075.75","2075.75","2075.75","3","18.17","1.25","80","-20","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","28300","0","0","0","2203.15","2203.15","2065.05","0","0","0","540","0","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","28400","0","0","0","2038.35","2038.35","1965.05","0","0","0","660","0","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","28500","1765.85","2013.05","1748.7","1879.8","2013.05","1879.8","27","163.74","9.84","9220","-120","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","28600","0","0","0","1950","1950","1765.15","0","0","0","60","0","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","28700","1632","1632","1589.25","1589.25","1589.25","1589.25","2","12.12",".64","40","-40","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","28800","1532.4","1555","1532.4","1535","1535","1535","7","42.48","2.16","1120","-120","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","28900","1476.6","1476.6","1476.6","1476.6","1476.6","1476.6","1","6.08",".3","300","-20","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","29000","1280","1502.4","1210.1","1448.95","1501.8","1448.95","53","321.37","13.97","8840","-300","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","29100","1255.3","1314.5","1200.1","1242.05","1314.5","1242.05","6","36.42","1.5","460","-40","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","29200","1050","1050","1050","1050","1050","1050","1","6.05",".21","320","-20","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","29300","942.3","1223.6","940","1166.85","1223.6","1166.85","114","692.86","24.82","2360","-40","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","29400","979.85","1122.2","862.3","1062.85","1120.95","1062.85","81","491.99","15.71","6100","-240","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","29500","829","1040","731.8","953.3","1032.3","953.3","786","4777.81","140.41","88960","-2200","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","29600","759.95","932.8","637.2","841","932.8","841","58","352.37","9.01","7600","-460","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","29700","626","851.4","558.25","760.05","845","760.05","793","4819.03","108.61","42960","140","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","29800","625.35","743.9","475","694.35","740","694.35","414","2516.56","49.12","9300","-280","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","29900","574.9","653","400","592.3","650","592.3","550","3346.49","57.49","6160","-2460","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","30000","515.2","569.4","329.85","507.95","569.4","507.95","15885","96734.22","1424.22","75520","-1340","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","30100","404.7","516.95","271.15","437.4","478.05","437.4","8962","54608.5","657.26","19640","60","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","30200","400","407.15","216.15","343.3","393.25","343.3","57737","352168.24","3436.76","95240","1640","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","30300","339.15","347.65","174.15","280.35","334.95","280.35","164947","1007828.2","8249.38","176320","36060","30354.25"
"BANKNIFTY","02-Apr-2019","04-Apr-2019","CE","30400","261.65","277.95","137.2","232.55","266","232.55","269063","1646947.4","11044.36","164780","24760","30354.25"
