"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","27000","5.5","5.5","2.3","2.65","2.6","2.65","92","496.85",".05","2920","300","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","33300","0","0","0","1732.75","0","2288.8","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","27200","2.4","4","2.4","3","3","3","26572","144569.26","17.58","220","220","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","27300","0","0","0","135.6","0","0.05","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","27400","3","3.5","3","3","3","3","4","21.92","0","20","20","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","27500","0","0","0","168","0","0.05","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","27600","0","0","0","186.6","0","0.05","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","27700","0","0","0","159.6","0","0.05","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","27800","0","0","0","177.25","0","0.1","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","27900","0","0","0","200","0","0.15","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","28000","3.05","3.05","3","3","3","3","620","3472.37",".37","12200","12200","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","28100","0","0","0","213.65","0","0.3","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","28200","0","0","0","233.5","0","0.45","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","28300","0","0","0","254.75","0","0.65","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","28400","0","0","0","277.35","0","0.95","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","28500","3.5","7.95","3.5","4.1","4.1","4.1","85","484.57",".07","1160","1160","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","28600","0","0","0","174.4","0","1.9","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","28700","1.3","1.3","1.3","1.3","1.3","1.3","5","28.7","0","100","100","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","28800","0","0","0","211.3","0","3.6","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","28900","0","0","0","231.8","0","4.95","0","0","0","0","0","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","29000","9.8","10","4.4","5.1","5.4","5.1","4421","25647.21","5.41","59680","54780","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","29100","8.1","8.1","5","5","5","5","17","98.97",".03","120","120","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","29200","9.25","10.8","4.6","5.8","7.45","5.8","54","315.44",".08","720","720","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","29300","15","15","3.35","5.3","7.4","5.3","191","1119.61",".35","2520","2520","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","29400","15.8","25.2","2.25","5.5","6","5.5","1485","8735.24","3.44","7160","5860","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","29500","13.35","25.5","5.95","8.05","9.85","8.05","13166","77718.3","38.9","67320","47740","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","29600","19.2","28.45","5.4","9","16.2","9","2069","12255.92","7.44","8120","8080","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","29700","24.4","36.85","6.95","10.7","15.5","10.7","5317","31605.53","22.55","18340","18240","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","29800","30","47","8.1","12.3","15.85","12.3","7358","43892.9","39.22","21480","20520","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","29900","35.7","59.05","9.85","16","19","16","11803","70658.48","76.54","22360","20160","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","30000","40.4","73.75","15","20.5","23.2","20.5","89945","540385.88","715.88","258320","166880","-"
"BANKNIFTY","13-Jun-2019","20-Jun-2019","PE","30100","51.75","88.85","18.75","24.45","25.75","24.45","31645","190788.92","286.02","84740","76940","-"
