"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","24400","0","0","0","2011.1","0","3161.4","0","0","0","0","0","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","29300","0","0","0","3.5","0","0.75","0","0","0","0","0","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","24600","0","0","0","2114.5","0","2961.65","0","0","0","0","0","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","24700","0","0","0","2037.05","0","2861.8","0","0","0","0","0","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","24800","0","0","0","1960.95","0","2761.95","0","0","0","0","0","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","24900","0","0","0","1886.3","0","2662.05","0","0","0","0","0","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","25000","2550","2570","2524.95","2524.95","2524.95","2524.95","53","291.99","26.99","1180","1060","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","25100","0","0","0","1742.05","0","2462.35","0","0","0","0","0","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","25200","0","0","0","1670.75","0","2362.5","0","0","0","0","0","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","25300","0","0","0","1602.1","0","2262.6","0","0","0","0","0","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","25400","0","0","0","1535.05","0","2162.75","0","0","0","0","0","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","25500","2048","2080","2019.3","2019.3","2019.3","2019.3","10","55.1","4.1","200","180","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","25600","1901","1901","1901","1901","1901","1901","1","5.5",".38","20","20","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","25700","1772.2","1831.05","1772.2","1831.05","1831.05","1831.05","11","60.45","3.91","220","220","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","25800","0","0","0","1283.2","0","1763.6","0","0","0","0","0","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","25900","1623","1623","1623","1623","1623","1623","1","5.5",".32","20","20","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","26000","1570.05","1600","1518","1540.55","1532","1540.55","40","220.55","12.55","2440","760","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","26100","0","0","0","1112","0","1465.35","0","0","0","0","0","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","26200","1354.9","1354.9","1330","1332.15","1332.15","1332.15","101","556.31","27.07","2100","2020","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","26300","1290","1290","1208","1234.15","1234.6","1234.15","566","3117.76","140.6","11080","11080","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","26400","1180","1214","1109.2","1139.75","1135.75","1139.75","2470","13605.85","564.25","47500","47480","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","26500","1095","1125","1018.95","1043.8","1040.35","1043.8","1413","7788.21","299.31","50400","22720","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","26600","976","990","930","949.45","940.95","949.45","442","2436.15","84.71","8560","8520","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","26700","907.2","910.55","825","860","850.75","860","814","4487.44","140.68","29360","12640","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","26800","780","798.15","747.3","768.95","757.3","768.95","805","4437.1","122.3","14440","11920","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","26900","687.4","719.45","666.4","688.6","669.6","688.6","520","2868.67","71.07","8560","8280","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","27000","683.25","683.55","567.4","601.5","600.35","601.5","5181","28618.51","641.11","78600","32180","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","27100","594.1","594.1","490","518.5","505","518.5","415","2292.53","43.23","5340","3020","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","27200","482.7","510","423","441.45","435","441.45","403","2228.64","36.32","4280","1760","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","27300","453.75","453.75","335.4","366.8","361.55","366.8","1514","8381.1","114.66","14580","3860","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","27400","355.05","373.35","275.85","304.75","310","304.75","5275","29235.38","328.38","28000","17260","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","27500","290.2","317.65","223.8","248.1","250","248.1","37598","208717.21","1928.21","224680","156740","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","27600","255.4","255.45","182.55","200.4","200","200.4","46804","260317.23","1959.15","207400","169660","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","27700","215.8","217","140","156.45","156","156.45","62627","349038.16","2084.58","288160","228360","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","27800","152.3","161.25","108.45","118.85","119","118.85","76783","428845.38","1931.9","280100","235200","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","27900","129.4","129.4","80.05","88.15","86.8","88.15","68506","383556.92","1293.44","195220","157140","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","28000","92.5","96.25","57.2","62.7","61.55","62.7","103888","583199.45","1426.65","544360","337880","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","28100","59.05","66.8","39.05","42.75","42.55","42.75","55467","312244.56","520.02","195440","152060","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","28200","60","60","26.35","28.2","28.5","28.2","58631","331058.81","379.97","303440","193520","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","28300","27.7","32","16.5","18.2","17.85","18.2","26622","150793.66","113.14","116000","90300","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","28400","17.65","21.7","10.55","11.4","10.95","11.4","24763","140721.46","67.62","132980","110080","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","28500","16","16.7","7","7.65","7.6","7.65","37290","212626.03","73.03","198260","113360","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","28600","12.95","13.25","4.15","5.1","4.65","5.1","4086","23377.25","5.33","29580","22020","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","28700","6.95","7.85","2.6","3.3","2.65","3.3","496","2847.49",".45","3780","3400","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","28800","6.4","6.4","1.9","2.5","1.9","2.5","1252","7212.49",".97","12940","12840","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","28900","5.9","5.9","1.3","2","1.75","2","1199","6930.88",".66","6700","6700","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","29000","3.8","3.8","1.3","1.6","1.6","1.6","1146","6647.21",".41","13600","10940","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","29100","0","0","0","2","2","1.85","0","0","0","280","0","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","29200","0","0","0","5.15","0","1.2","0","0","0","0","0","27528.55"
"BANKNIFTY","10-Jan-2019","17-Jan-2019","CE","24500","3048","3050","3000","3000","3000","3000","6","33.02","3.62","120","120","27528.55"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","24400","0","0","0","2011.1","0","3082.1","0","0","0","0","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","29300","0.6","0.95","0.4","0.65","0.4","0.65","10657","62451.57","1.55","22260","22260","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","24600","0","0","0","2114.5","0","2882.35","0","0","0","0","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","24700","0","0","0","2037.05","0","2782.45","0","0","0","0","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","24800","0","0","0","1960.95","0","2682.55","0","0","0","0","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","24900","0","0","0","1886.3","0","2582.7","0","0","0","0","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","25000","0","0","0","2524.95","2524.95","2482.8","0","0","0","1180","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","25100","0","0","0","1742.05","0","2382.9","0","0","0","0","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","25200","0","0","0","1670.75","0","2283.05","0","0","0","0","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","25300","0","0","0","1602.1","0","2183.15","0","0","0","0","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","25400","0","0","0","1535.05","0","2083.25","0","0","0","0","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","25500","0","0","0","2019.3","2019.3","1983.4","0","0","0","200","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","25600","1877.8","1877.8","1877.8","1877.8","1877.8","1877.8","1","5.5",".38","20","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","25700","0","0","0","1831.05","1831.05","1783.7","0","0","0","220","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","25800","0","0","0","1283.2","0","1683.85","0","0","0","0","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","25900","0","0","0","1623","1623","1584.15","0","0","0","20","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","26000","1570","1570","1432.35","1496.6","1448.35","1496.6","158","869.1","47.5","5140","2700","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","26100","1390.55","1390.55","1390.55","1390.55","1390.55","1390.55","1","5.5",".28","20","20","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","26200","0","0","0","1332.15","1332.15","1285.95","0","0","0","2100","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","26300","1241.7","1269.1","1138.05","1205.1","1205.1","1205.1","26","143.08","6.32","11100","20","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","26400","1182.65","1186.4","1032.15","1054.85","1048.2","1054.85","661","3632.18","142.1","47500","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","26500","1083.6","1091.05","928.9","964.25","953.25","964.25","1362","7484.09","265.49","50200","-200","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","26600","984.55","984.55","837.7","884.05","869.35","884.05","62","340.89","11.05","8620","60","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","26700","902.45","902.5","739.45","792.6","762.6","792.6","401","2205.33","63.99","29360","0","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","26800","797.35","797.35","655","677.6","667.4","677.6","219","1205.11","31.27","14500","60","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","26900","685.95","707.6","570.35","614.25","588.7","614.25","272","1497.5","34.14","8880","320","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","27000","611.55","635.05","483.95","518.55","506.6","518.55","4004","22053.06","431.46","98580","19980","27453.9"
"BANKNIFTY","11-Jan-2019","17-Jan-2019","CE","27100","526.35","550","410","437.6","416.75","437.6","688","3791.58","62.62","5400","60","27453.9"
