"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","23900","0","0","0","221.15","0","0","0","0","0","0","0","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","29000","1760","1941.1","1760","1941.1","1941.1","1941.1","20","123.15","7.15","600","380","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","24100","0","0","0","314.35","0","0","0","0","0","0","0","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","24200","0","0","0","339.75","0","0","0","0","0","0","0","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","24300","0","0","0","365.35","0","0","0","0","0","0","0","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","24400","0","0","0","392.3","0","0","0","0","0","0","0","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","24500","0.45","2.75","0.45","0.9","0.85","0.9","73","357.72",".02","1100","1060","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","24600","0","0","0","449.75","0","0.05","0","0","0","0","0","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","24700","0","0","0","481.15","0","0.05","0","0","0","0","0","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","24800","0","0","0","514.05","0","0.05","0","0","0","0","0","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","24900","0.15","3.05","0.15","3.05","3.05","3.05","3","14.94","0","40","40","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","25000","4.1","4.2","1.8","2.15","2","2.15","3700","18502.04","2.04","42780","41900","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","25100","0","0","0","621.8","0","0.25","0","0","0","0","0","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","25200","0","0","0","660.8","0","0.4","0","0","0","0","0","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","25300","2","2","0.3","1.05","1.05","1.05","3","15.18","0","140","40","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","25400","5.3","6.2","2.5","4.2","4.25","4.2","272","1381.97",".21","1640","1500","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","25500","6","6.35","3.5","4.25","4.4","4.25","5561","28366.21","5.11","50540","40980","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","25600","6","6","3.25","4.2","3.45","4.2","187","957.6",".16","1560","1080","26959.85"
"BANKNIFTY","03-Jan-2019","10-Jan-2019","PE","25700","6.95","7.95","4.55","5.5","5.85","5.5","1659","8529.51","2.25","19240","19080","26959.85"
